Demo_Task,Fiscal_Period,Txn_ID,Entity,Posting_Date,Account_Code,P_L_Section,P_L_Line_Item,Category,Cost_Center,Cost_Center_Name,Vendor_or_Customer,Invoice_Number,PO_Number,Amount_AUD,Input_or_Calculated,Close_Readiness_Flag,Anomaly_Flag,Approval_Required,Source_File_Target
"IBM BOB 1 - Group P&L",2026-06,TXN004687,AUS01,2026-06-19,5100,"Other operating expenses","Office rent",Facilities,SA,"South Australia Operations",AWS,BOB-PL-0479,PO-PL-2276,6100.12,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004688,FJI01,2026-06-10,4010,Revenue,"Service revenue","Operating Revenue",CORP,"Corporate Head Office","QBE Insurance",BOB-PL-0480,PO-PL-6362,110858.05,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004689,AUS01,2026-06-21,4010,Revenue,"Service revenue","Operating Revenue",OPS,"Operations & Logistics","Qantas Commercial",BOB-PL-0481,PO-PL-9806,188059.05,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004690,NZL01,2026-06-26,4020,Revenue,"Subscription revenue","Operating Revenue",HR,"Human Resources","SAP Australia",BOB-PL-0482,PO-PL-5764,257576.30,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004691,AUS01,2026-06-17,5000,"General and administrative","Salaries and wages",Personnel,ACT,"Australian Capital Territory","Google Ads",BOB-PL-0483,PO-PL-4023,98662.79,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004692,AUS01,2026-06-31,4010,Revenue,"Service revenue","Operating Revenue",HR,"Human Resources","IBM Australia",BOB-PL-0484,PO-PL-7688,291887.45,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004693,AUS01,2026-06-11,5620,"Other operating expenses",Insurance,Operations,CORP,"Corporate Head Office",AWS,BOB-PL-0485,PO-PL-6435,173451.96,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004694,AUS01,2026-06-15,5920,"Other income / expense","FX loss",Finance,TAS,"Tasmania Operations","Qantas Commercial",BOB-PL-0486,PO-PL-8859,153925.23,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004695,NZL01,2026-06-06,5100,"Other operating expenses","Office rent",Facilities,NT,"Northern Territory Operations","Energy Australia",BOB-PL-0487,PO-PL-5346,21338.68,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004696,AUS01,2026-06-15,6010,"Cost of revenue","Direct materials",COGS,TAS,"Tasmania Operations",LinkedIn,BOB-PL-0488,PO-PL-9077,168327.72,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004697,AUS01,2026-06-27,5100,"Other operating expenses","Office rent",Facilities,NSW,"New South Wales Operations","Qantas Commercial",BOB-PL-0489,PO-PL-6177,30641.96,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004698,FJI01,2026-06-22,4020,Revenue,"Subscription revenue","Operating Revenue",TAS,"Tasmania Operations","Melbourne Airport",BOB-PL-0490,PO-PL-4689,123493.12,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004699,AUS01,2026-06-29,5100,"Other operating expenses","Office rent",Facilities,NSW,"New South Wales Operations",Officeworks,BOB-PL-0491,PO-PL-5961,91609.96,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004700,AUS01,2026-06-21,5000,"General and administrative","Salaries and wages",Personnel,TAS,"Tasmania Operations","SAP Australia",BOB-PL-0492,PO-PL-7211,152645.47,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004701,AUS01,2026-06-06,4020,Revenue,"Subscription revenue","Operating Revenue",WA,"Western Australia Operations",AWS,BOB-PL-0493,PO-PL-8428,235146.42,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004702,FJI01,2026-06-23,5320,"General and administrative","Audit fees",External,VIC,"Victoria Operations","Google Ads",BOB-PL-0494,PO-PL-8468,172227.62,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004703,NZL01,2026-06-27,6010,"Cost of revenue","Direct materials",COGS,MKT,"Marketing & Sales","Qantas Commercial",BOB-PL-0495,PO-PL-6063,91497.92,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004704,PNG01,2026-06-03,5510,"Sales and marketing",Advertising,Sales,QLD,"Queensland Operations","IBM Australia",BOB-PL-0496,PO-PL-7683,175667.87,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004705,AUS01,2026-06-24,5110,"Other operating expenses",Utilities,Facilities,WA,"Western Australia Operations","Qantas Commercial",BOB-PL-0497,PO-PL-9566,18181.11,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004706,AUS01,2026-06-13,6020,"Cost of revenue","Direct labor",COGS,VIC,"Victoria Operations",Snowflake,BOB-PL-0498,PO-PL-9906,33567.64,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004707,NZL01,2026-06-23,4000,Revenue,"Product sales","Operating Revenue",NSW,"New South Wales Operations",LinkedIn,BOB-PL-0499,PO-PL-7112,72117.36,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004708,NZL01,2026-06-04,5600,"Other operating expenses",Telecommunications,Operations,OPS,"Operations & Logistics",AWS,BOB-PL-0500,PO-PL-3201,118942.30,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004709,NZL01,2026-06-20,6010,"Cost of revenue","Direct materials",COGS,NT,"Northern Territory Operations",LinkedIn,BOB-PL-0501,PO-PL-9811,15926.81,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004710,AUS01,2026-06-08,6000,"Cost of revenue","Cost of goods sold",COGS,NT,"Northern Territory Operations","SAP Australia",BOB-PL-0502,PO-PL-3986,49398.35,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004711,FJI01,2026-06-31,4010,Revenue,"Service revenue","Operating Revenue",VIC,"Victoria Operations","IBM Australia",BOB-PL-0503,PO-PL-5784,240179.70,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004712,AUS01,2026-06-13,4000,Revenue,"Product sales","Operating Revenue",R&D,"Research & Development","IBM Australia",BOB-PL-0504,PO-PL-5945,249225.19,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004713,AUS01,2026-06-02,6000,"Cost of revenue","Cost of goods sold",COGS,FIN,"Finance & Accounting","SAP Australia",BOB-PL-0505,PO-PL-7254,9652.49,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004714,AUS01,2026-06-20,5100,"Other operating expenses","Office rent",Facilities,NSW,"New South Wales Operations","SAP Australia",BOB-PL-0506,PO-PL-5901,154927.63,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004715,AUS01,2026-06-22,6020,"Cost of revenue","Direct labor",COGS,ACT,"Australian Capital Territory",AWS,BOB-PL-0507,PO-PL-9064,152833.76,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004716,AUS01,2026-06-22,4000,Revenue,"Product sales","Operating Revenue",IT,"Information Technology",Snowflake,BOB-PL-0508,PO-PL-2081,183384.45,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004717,AUS01,2026-06-16,4000,Revenue,"Product sales","Operating Revenue",WA,"Western Australia Operations",LinkedIn,BOB-PL-0509,PO-PL-7029,302574.29,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004718,PNG01,2026-06-05,6000,"Cost of revenue","Cost of goods sold",COGS,MKT,"Marketing & Sales","QBE Insurance",BOB-PL-0510,PO-PL-6149,87105.97,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004719,AUS01,2026-06-02,5700,"Research and development",Training,Development,OPS,"Operations & Logistics",Snowflake,BOB-PL-0511,PO-PL-2511,164543.37,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004720,AUS01,2026-06-23,5000,"General and administrative","Salaries and wages",Personnel,NT,"Northern Territory Operations",AWS,BOB-PL-0512,PO-PL-8438,111760.65,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004721,AUS01,2026-06-03,5110,"Other operating expenses",Utilities,Facilities,NSW,"New South Wales Operations","Google Ads",BOB-PL-0513,PO-PL-9655,45814.95,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004722,NZL01,2026-06-15,6010,"Cost of revenue","Direct materials",COGS,MKT,"Marketing & Sales","SAP Australia",BOB-PL-0514,PO-PL-5778,21277.42,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004723,AUS01,2026-06-13,6020,"Cost of revenue","Direct labor",COGS,R&D,"Research & Development","IBM Australia",BOB-PL-0515,PO-PL-3663,137781.72,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004724,AUS01,2026-06-15,4000,Revenue,"Product sales","Operating Revenue",NSW,"New South Wales Operations",LinkedIn,BOB-PL-0516,PO-PL-3325,31542.87,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004725,AUS01,2026-06-05,5010,"General and administrative","Employee benefits",Personnel,R&D,"Research & Development","SAP Australia",BOB-PL-0517,PO-PL-6525,114812.71,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004726,NZL01,2026-06-20,5500,"Sales and marketing","Campaign spend",Sales,TAS,"Tasmania Operations","Qantas Commercial",BOB-PL-0518,PO-PL-7797,45963.35,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004727,AUS01,2026-06-02,6030,"Cost of revenue","Manufacturing overhead",COGS,HR,"Human Resources","Qantas Commercial",BOB-PL-0519,PO-PL-4614,170195.39,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004728,FJI01,2026-06-17,4020,Revenue,"Subscription revenue","Operating Revenue",CORP,"Corporate Head Office",AWS,BOB-PL-0520,PO-PL-7526,159697.02,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004729,AUS01,2026-06-12,5210,"Research and development","Cloud services",IT,MKT,"Marketing & Sales","QBE Insurance",BOB-PL-0521,PO-PL-2551,164608.80,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004730,AUS01,2026-06-07,4000,Revenue,"Product sales","Operating Revenue",NT,"Northern Territory Operations","QBE Insurance",BOB-PL-0522,PO-PL-8734,417690.18,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004731,NZL01,2026-06-17,6030,"Cost of revenue","Manufacturing overhead",COGS,MKT,"Marketing & Sales","QBE Insurance",BOB-PL-0523,PO-PL-7736,153673.16,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004732,NZL01,2026-06-27,5520,"Sales and marketing",Events,Sales,NSW,"New South Wales Operations","QBE Insurance",BOB-PL-0524,PO-PL-7433,135151.74,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004733,AUS01,2026-06-11,4000,Revenue,"Product sales","Operating Revenue",MKT,"Marketing & Sales","Melbourne Airport",BOB-PL-0525,PO-PL-5972,236216.86,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004734,AUS01,2026-06-08,5210,"Research and development","Cloud services",IT,WA,"Western Australia Operations","Qantas Commercial",BOB-PL-0526,PO-PL-2356,38482.77,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004735,PNG01,2026-06-16,5510,"Sales and marketing",Advertising,Sales,OPS,"Operations & Logistics",Officeworks,BOB-PL-0527,PO-PL-6561,119834.85,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004736,AUS01,2026-06-20,4010,Revenue,"Service revenue","Operating Revenue",ACT,"Australian Capital Territory",AWS,BOB-PL-0528,PO-PL-4341,239703.09,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004737,AUS01,2026-06-07,4000,Revenue,"Product sales","Operating Revenue",MKT,"Marketing & Sales",Snowflake,BOB-PL-0529,PO-PL-5311,59717.73,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004738,AUS01,2026-06-17,6020,"Cost of revenue","Direct labor",COGS,VIC,"Victoria Operations","QBE Insurance",BOB-PL-0530,PO-PL-7542,116158.67,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004739,AUS01,2026-06-12,4010,Revenue,"Service revenue","Operating Revenue",R&D,"Research & Development","IBM Australia",BOB-PL-0531,PO-PL-3822,178498.82,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004740,AUS01,2026-06-14,5510,"Sales and marketing",Advertising,Sales,NT,"Northern Territory Operations",Officeworks,BOB-PL-0532,PO-PL-9907,90351.46,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004741,AUS01,2026-06-27,6030,"Cost of revenue","Manufacturing overhead",COGS,SA,"South Australia Operations",Deloitte,BOB-PL-0533,PO-PL-9495,165059.67,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004742,FJI01,2026-06-17,4000,Revenue,"Product sales","Operating Revenue",NSW,"New South Wales Operations",AWS,BOB-PL-0534,PO-PL-4312,114050.56,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004743,AUS01,2026-06-13,5510,"Sales and marketing",Advertising,Sales,VIC,"Victoria Operations","Qantas Commercial",BOB-PL-0535,PO-PL-6643,82957.12,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004744,AUS01,2026-06-22,6010,"Cost of revenue","Direct materials",COGS,CORP,"Corporate Head Office",Deloitte,BOB-PL-0536,PO-PL-7753,97278.86,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004745,AUS01,2026-06-17,5510,"Sales and marketing",Advertising,Sales,R&D,"Research & Development","QBE Insurance",BOB-PL-0537,PO-PL-3123,149114.25,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004746,AUS01,2026-06-21,4020,Revenue,"Subscription revenue","Operating Revenue",HR,"Human Resources",LinkedIn,BOB-PL-0538,PO-PL-6019,147974.32,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004747,AUS01,2026-06-15,5110,"Other operating expenses",Utilities,Facilities,NT,"Northern Territory Operations","QBE Insurance",BOB-PL-0539,PO-PL-2894,100571.35,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004748,AUS01,2026-06-06,5200,"Research and development","Software licenses",IT,R&D,"Research & Development",AWS,BOB-PL-0540,PO-PL-5233,12194.28,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004749,AUS01,2026-06-21,4000,Revenue,"Product sales","Operating Revenue",VIC,"Victoria Operations","Google Ads",BOB-PL-0541,PO-PL-4900,380755.06,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004750,AUS01,2026-06-03,4000,Revenue,"Product sales","Operating Revenue",QLD,"Queensland Operations","Energy Australia",BOB-PL-0542,PO-PL-7687,428700.91,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004751,AUS01,2026-06-18,6010,"Cost of revenue","Direct materials",COGS,CORP,"Corporate Head Office",Officeworks,BOB-PL-0543,PO-PL-2697,153834.16,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004752,AUS01,2026-06-31,4020,Revenue,"Subscription revenue","Operating Revenue",NSW,"New South Wales Operations","Qantas Commercial",BOB-PL-0544,PO-PL-3354,176619.27,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004753,AUS01,2026-06-04,5010,"General and administrative","Employee benefits",Personnel,FIN,"Finance & Accounting","Google Ads",BOB-PL-0545,PO-PL-9218,75396.64,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004754,PNG01,2026-06-01,5910,"Other income / expense","Interest expense",Finance,QLD,"Queensland Operations",LinkedIn,BOB-PL-0546,PO-PL-6511,61010.96,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004755,AUS01,2026-06-20,4000,Revenue,"Product sales","Operating Revenue",NT,"Northern Territory Operations","Energy Australia",BOB-PL-0547,PO-PL-5089,227004.90,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004756,NZL01,2026-06-21,6030,"Cost of revenue","Manufacturing overhead",COGS,R&D,"Research & Development","Melbourne Airport",BOB-PL-0548,PO-PL-8851,38360.06,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004757,AUS01,2026-06-27,4020,Revenue,"Subscription revenue","Operating Revenue",NSW,"New South Wales Operations","IBM Australia",BOB-PL-0549,PO-PL-6901,61290.89,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004758,AUS01,2026-06-19,5300,"General and administrative","Professional services",External,NT,"Northern Territory Operations",LinkedIn,BOB-PL-0550,PO-PL-2515,97684.23,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004759,AUS01,2026-06-09,5200,"Research and development","Software licenses",IT,NSW,"New South Wales Operations",Snowflake,BOB-PL-0551,PO-PL-5841,104032.13,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004760,AUS01,2026-06-12,5200,"Research and development","Software licenses",IT,ACT,"Australian Capital Territory","Melbourne Airport",BOB-PL-0552,PO-PL-4427,171649.37,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004761,NZL01,2026-06-30,5000,"General and administrative","Salaries and wages",Personnel,NSW,"New South Wales Operations","SAP Australia",BOB-PL-0553,PO-PL-9098,22237.14,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004762,AUS01,2026-06-31,5000,"General and administrative","Salaries and wages",Personnel,R&D,"Research & Development",Deloitte,BOB-PL-0554,PO-PL-7363,70604.37,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004763,AUS01,2026-06-01,6030,"Cost of revenue","Manufacturing overhead",COGS,MKT,"Marketing & Sales",Deloitte,BOB-PL-0555,PO-PL-2434,61256.82,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004764,PNG01,2026-06-24,5200,"Research and development","Software licenses",IT,R&D,"Research & Development",Officeworks,BOB-PL-0556,PO-PL-9135,31212.74,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004765,AUS01,2026-06-24,5010,"General and administrative","Employee benefits",Personnel,IT,"Information Technology","QBE Insurance",BOB-PL-0557,PO-PL-6343,21754.62,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004766,AUS01,2026-06-12,5510,"Sales and marketing",Advertising,Sales,FIN,"Finance & Accounting",Deloitte,BOB-PL-0558,PO-PL-9323,125390.95,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004767,AUS01,2026-06-03,4000,Revenue,"Product sales","Operating Revenue",VIC,"Victoria Operations","QBE Insurance",BOB-PL-0559,PO-PL-8193,370402.28,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004768,AUS01,2026-06-16,5100,"Other operating expenses","Office rent",Facilities,R&D,"Research & Development",LinkedIn,BOB-PL-0560,PO-PL-8930,132248.90,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004769,FJI01,2026-06-27,5210,"Research and development","Cloud services",IT,WA,"Western Australia Operations","QBE Insurance",BOB-PL-0561,PO-PL-2761,174621.73,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004770,NZL01,2026-06-29,5510,"Sales and marketing",Advertising,Sales,ACT,"Australian Capital Territory","Google Ads",BOB-PL-0562,PO-PL-2399,96227.75,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004771,AUS01,2026-06-26,4010,Revenue,"Service revenue","Operating Revenue",R&D,"Research & Development","QBE Insurance",BOB-PL-0563,PO-PL-7571,330030.86,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004772,AUS01,2026-06-18,4010,Revenue,"Service revenue","Operating Revenue",QLD,"Queensland Operations","Melbourne Airport",BOB-PL-0564,PO-PL-9369,154616.51,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004773,NZL01,2026-06-31,5700,"Research and development",Training,Development,NT,"Northern Territory Operations","QBE Insurance",BOB-PL-0565,PO-PL-9433,146620.94,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004774,AUS01,2026-06-28,5700,"Research and development",Training,Development,SA,"South Australia Operations","Qantas Commercial",BOB-PL-0566,PO-PL-3603,168240.25,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
