Demo_Task,Fiscal_Period,Txn_ID,Entity,Posting_Date,Account_Code,P_L_Section,P_L_Line_Item,Category,Cost_Center,Cost_Center_Name,Vendor_or_Customer,Invoice_Number,PO_Number,Amount_AUD,Input_or_Calculated,Close_Readiness_Flag,Anomaly_Flag,Approval_Required,Source_File_Target
IBM BOB 1 - Group P&L,2026-06,TXN004666,AUS01,2026-06-18,2210,Tax provision,Income tax payable,Current Liabilities,FIN,Finance & Accounting,Oracle,BOB-PL-0458,PO-PL-8270,160213.23,Input,Pending review,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004667,FJI01,2026-06-04,5510,Sales and marketing,Advertising,Sales,QLD,Queensland Operations,Oracle,BOB-PL-0459,PO-PL-5882,132457.85,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004668,FJI01,2026-06-30,5100,Other operating expenses,Office rent,Facilities,VIC,Victoria Operations,Oracle,BOB-PL-0460,PO-PL-7122,168450.5,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004669,PNG01,2026-06-29,6010,Cost of revenue,Direct materials,COGS,OPS,Operations & Logistics,IBM Australia,BOB-PL-0461,PO-PL-7726,93870.86,Input,Pending review,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004670,AUS01,2026-06-30,5910,Other income / expense,Interest expense,Finance,TAS,Tasmania Operations,Microsoft,BOB-PL-0462,PO-PL-8347,103909.52,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004671,NZL01,2026-06-26,5100,Other operating expenses,Office rent,Facilities,R&D,Research & Development,IBM Australia,BOB-PL-0463,PO-PL-4288,40572.89,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004672,NZL01,2026-06-31,4100,Other income / expense,Interest income,Non-Operating Revenue,TAS,Tasmania Operations,LinkedIn,BOB-PL-0464,PO-PL-6899,177895.42,Input,Ready,High variance,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004673,PNG01,2026-06-18,6030,Cost of revenue,Manufacturing overhead,COGS,SA,South Australia Operations,Oracle,BOB-PL-0465,PO-PL-8053,63408.42,Input,Pending review,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004674,AUS01,2026-06-06,5110,Other operating expenses,Utilities,Facilities,WA,Western Australia Operations,Officeworks,BOB-PL-0466,PO-PL-4993,177691.7,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004675,PNG01,2026-06-23,2210,Tax provision,Income tax payable,Current Liabilities,CORP,Corporate Head Office,Salesforce,BOB-PL-0467,PO-PL-7420,122602.19,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004676,PNG01,2026-06-03,2210,Tax provision,Income tax payable,Current Liabilities,HR,Human Resources,Microsoft,BOB-PL-0468,PO-PL-7888,124541.59,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004677,AUS01,2026-06-18,6010,Cost of revenue,Direct materials,COGS,NT,Northern Territory Operations,Melbourne Airport,BOB-PL-0469,PO-PL-1816,22935.66,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004678,NZL01,2026-06-14,5100,Other operating expenses,Office rent,Facilities,CORP,Corporate Head Office,QBE Insurance,BOB-PL-0470,PO-PL-3650,111283.34,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004679,NZL01,2026-06-01,4100,Other income / expense,Interest income,Non-Operating Revenue,NT,Northern Territory Operations,Melbourne Airport,BOB-PL-0471,PO-PL-9792,304044.34,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004680,AUS01,2026-06-27,4010,Revenue,Service revenue,Operating Revenue,VIC,Victoria Operations,Qantas Commercial,BOB-PL-0472,PO-PL-8041,331085.06,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004681,NZL01,2026-06-01,5120,Other operating expenses,Office supplies,Facilities,ACT,Australian Capital Territory,Snowflake,BOB-PL-0473,PO-PL-8824,187398.64,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004682,NZL01,2026-06-23,6010,Cost of revenue,Direct materials,COGS,HR,Human Resources,Microsoft,BOB-PL-0474,PO-PL-7608,87514.04,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004683,PNG01,2026-06-25,5120,Other operating expenses,Office supplies,Facilities,TAS,Tasmania Operations,Energy Australia,BOB-PL-0475,PO-PL-2131,181084.62,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004684,PNG01,2026-06-02,2210,Tax provision,Income tax payable,Current Liabilities,OPS,Operations & Logistics,SAP Australia,BOB-PL-0476,PO-PL-3369,157240.63,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004685,FJI01,2026-06-07,5700,Research and development,Training,Development,R&D,Research & Development,Oracle,BOB-PL-0477,PO-PL-8179,168733.88,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004686,AUS01,2026-06-20,2210,Tax provision,Income tax payable,Current Liabilities,FIN,Finance & Accounting,Energy Australia,BOB-PL-0478,PO-PL-4156,162197.04,Input,Pending review,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004687,PNG01,2026-06-28,5910,Other income / expense,Interest expense,Finance,FIN,Finance & Accounting,AWS,BOB-PL-0479,PO-PL-3257,62690.04,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004688,FJI01,2026-06-04,5110,Other operating expenses,Utilities,Facilities,R&D,Research & Development,QBE Insurance,BOB-PL-0480,PO-PL-8555,59568.02,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004689,PNG01,2026-06-31,2210,Tax provision,Income tax payable,Current Liabilities,HR,Human Resources,Snowflake,BOB-PL-0481,PO-PL-3119,139371.32,Input,Ready,High variance,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004690,AUS01,2026-06-02,5210,Research and development,Cloud services,IT,VIC,Victoria Operations,Oracle,BOB-PL-0482,PO-PL-5204,110244.42,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004691,PNG01,2026-06-22,4020,Revenue,Subscription revenue,Operating Revenue,NSW,New South Wales Operations,Salesforce,BOB-PL-0483,PO-PL-7003,70483.4,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004692,AUS01,2026-06-18,4100,Other income / expense,Interest income,Non-Operating Revenue,NSW,New South Wales Operations,SAP Australia,BOB-PL-0484,PO-PL-5832,149820.08,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004693,FJI01,2026-06-07,4010,Revenue,Service revenue,Operating Revenue,IT,Information Technology,Snowflake,BOB-PL-0485,PO-PL-4089,273854.47,Input,Ready,High variance,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004694,AUS01,2026-06-08,6010,Cost of revenue,Direct materials,COGS,MKT,Marketing & Sales,AWS,BOB-PL-0486,PO-PL-2766,44985.42,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004695,PNG01,2026-06-04,2210,Tax provision,Income tax payable,Current Liabilities,CORP,Corporate Head Office,Snowflake,BOB-PL-0487,PO-PL-5186,106192.96,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004696,FJI01,2026-06-26,5100,Other operating expenses,Office rent,Facilities,TAS,Tasmania Operations,IBM Australia,BOB-PL-0488,PO-PL-6177,199266.42,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004697,AUS01,2026-06-08,5920,Other income / expense,FX Loss,Finance,SA,South Australia Operations,IBM Australia,BOB-PL-0489,PO-PL-2171,64421.47,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004698,NZL01,2026-06-06,5200,Research and development,Software licenses,IT,NSW,New South Wales Operations,QBE Insurance,BOB-PL-0490,PO-PL-9342,14429.92,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004699,NZL01,2026-06-14,5000,General and administrative,Salaries and wages,Personnel,WA,Western Australia Operations,Officeworks,BOB-PL-0491,PO-PL-8680,72240.84,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004700,AUS01,2026-06-13,4020,Revenue,Subscription revenue,Operating Revenue,ACT,Australian Capital Territory,Google Ads,BOB-PL-0492,PO-PL-2031,266879.15,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004701,NZL01,2026-06-19,5110,Other operating expenses,Utilities,Facilities,VIC,Victoria Operations,Snowflake,BOB-PL-0493,PO-PL-9498,109832.31,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004702,PNG01,2026-06-29,5320,General and administrative,Audit fees,External,NSW,New South Wales Operations,AWS,BOB-PL-0494,PO-PL-4221,17424.37,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004703,NZL01,2026-06-21,2210,Tax provision,Income tax payable,Current Liabilities,FIN,Finance & Accounting,SAP Australia,BOB-PL-0495,PO-PL-6625,23278.86,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004704,AUS01,2026-06-18,5910,Other income / expense,Interest expense,Finance,R&D,Research & Development,Energy Australia,BOB-PL-0496,PO-PL-7137,131427.49,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004705,PNG01,2026-06-22,5010,General and administrative,Employee benefits,Personnel,CORP,Corporate Head Office,SAP Australia,BOB-PL-0497,PO-PL-4670,38892.8,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004706,PNG01,2026-06-06,5100,Other operating expenses,Office rent,Facilities,NT,Northern Territory Operations,Snowflake,BOB-PL-0498,PO-PL-6797,128331.82,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004707,PNG01,2026-06-23,5100,Other operating expenses,Office rent,Facilities,NT,Northern Territory Operations,LinkedIn,BOB-PL-0499,PO-PL-9461,100340.7,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004708,PNG01,2026-06-19,5700,Research and development,Training,Development,FIN,Finance & Accounting,Deloitte,BOB-PL-0500,PO-PL-9629,77411.56,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004709,PNG01,2026-06-23,5300,General and administrative,Professional services,External,R&D,Research & Development,Microsoft,BOB-PL-0501,PO-PL-6284,62398.96,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004710,PNG01,2026-06-26,5700,Research and development,Training,Development,IT,Information Technology,LinkedIn,BOB-PL-0502,PO-PL-6521,139557.98,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004711,AUS01,2026-06-11,4020,Revenue,Subscription revenue,Operating Revenue,MKT,Marketing & Sales,Deloitte,BOB-PL-0503,PO-PL-4878,367832.47,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004712,FJI01,2026-06-19,5210,Research and development,Cloud services,IT,MKT,Marketing & Sales,Melbourne Airport,BOB-PL-0504,PO-PL-8146,143081.82,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004713,AUS01,2026-06-13,4010,Revenue,Service revenue,Operating Revenue,SA,South Australia Operations,Officeworks,BOB-PL-0505,PO-PL-3684,302764.19,Input,Pending review,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004714,NZL01,2026-06-28,4010,Revenue,Service revenue,Operating Revenue,FIN,Finance & Accounting,Salesforce,BOB-PL-0506,PO-PL-6188,85672.26,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004715,AUS01,2026-06-27,5520,Sales and marketing,Events,Sales,SA,South Australia Operations,Qantas Commercial,BOB-PL-0507,PO-PL-9956,198108.82,Input,Pending review,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004716,AUS01,2026-06-16,4010,Revenue,Service revenue,Operating Revenue,QLD,Queensland Operations,Salesforce,BOB-PL-0508,PO-PL-9729,318230.45,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004717,PNG01,2026-06-11,5110,Other operating expenses,Utilities,Facilities,WA,Western Australia Operations,Oracle,BOB-PL-0509,PO-PL-6412,62795.29,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004718,FJI01,2026-06-03,5210,Research and development,Cloud services,IT,WA,Western Australia Operations,Oracle,BOB-PL-0510,PO-PL-9263,32559.69,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004719,AUS01,2026-06-12,5520,Sales and marketing,Events,Sales,SA,South Australia Operations,IBM Australia,BOB-PL-0511,PO-PL-3023,177698.96,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004720,NZL01,2026-06-10,5300,General and administrative,Professional services,External,FIN,Finance & Accounting,Melbourne Airport,BOB-PL-0512,PO-PL-2133,189830.43,Input,Pending review,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004721,FJI01,2026-06-19,5210,Research and development,Cloud services,IT,CORP,Corporate Head Office,LinkedIn,BOB-PL-0513,PO-PL-9675,122930.1,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004722,NZL01,2026-06-23,5200,Research and development,Software licenses,IT,R&D,Research & Development,AWS,BOB-PL-0514,PO-PL-3835,56394.07,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004723,PNG01,2026-06-12,4010,Revenue,Service revenue,Operating Revenue,NSW,New South Wales Operations,Melbourne Airport,BOB-PL-0515,PO-PL-6747,418984.99,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004724,AUS01,2026-06-09,5100,Other operating expenses,Office rent,Facilities,ACT,Australian Capital Territory,Snowflake,BOB-PL-0516,PO-PL-9086,22223.89,Input,Ready,High variance,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004725,PNG01,2026-06-19,5000,General and administrative,Salaries and wages,Personnel,NT,Northern Territory Operations,Snowflake,BOB-PL-0517,PO-PL-9265,56724.55,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004726,PNG01,2026-06-26,2210,Tax provision,Income tax payable,Current Liabilities,IT,Information Technology,Microsoft,BOB-PL-0518,PO-PL-5747,45039.32,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004727,AUS01,2026-06-20,5010,General and administrative,Employee benefits,Personnel,NSW,New South Wales Operations,AWS,BOB-PL-0519,PO-PL-8983,78127.8,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004728,FJI01,2026-06-24,5300,General and administrative,Professional services,External,ACT,Australian Capital Territory,SAP Australia,BOB-PL-0520,PO-PL-9235,48051.73,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004729,FJI01,2026-06-25,4100,Other income / expense,Interest income,Non-Operating Revenue,HR,Human Resources,Salesforce,BOB-PL-0521,PO-PL-3046,420401.64,Input,Pending review,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004730,AUS01,2026-06-05,5320,General and administrative,Audit fees,External,HR,Human Resources,Google Ads,BOB-PL-0522,PO-PL-9213,28931.12,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004731,AUS01,2026-06-24,6020,Cost of revenue,Direct labor,COGS,CORP,Corporate Head Office,Deloitte,BOB-PL-0523,PO-PL-4390,121175.74,Input,Ready,High variance,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004732,FJI01,2026-06-08,4020,Revenue,Subscription revenue,Operating Revenue,TAS,Tasmania Operations,Salesforce,BOB-PL-0524,PO-PL-8617,164574.18,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004733,NZL01,2026-06-26,2210,Tax provision,Income tax payable,Current Liabilities,QLD,Queensland Operations,QBE Insurance,BOB-PL-0525,PO-PL-6767,118315.8,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004734,AUS01,2026-06-23,4000,Revenue,Product sales,Operating Revenue,NSW,New South Wales Operations,Melbourne Airport,BOB-PL-0526,PO-PL-4547,147508.68,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004735,AUS01,2026-06-21,5200,Research and development,Software licenses,IT,TAS,Tasmania Operations,Snowflake,BOB-PL-0527,PO-PL-1918,79576.54,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004736,AUS01,2026-06-18,5500,Sales and marketing,Campaign spend,Sales,NT,Northern Territory Operations,Microsoft,BOB-PL-0528,PO-PL-7228,147116.63,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004737,FJI01,2026-06-20,5120,Other operating expenses,Office supplies,Facilities,TAS,Tasmania Operations,Microsoft,BOB-PL-0529,PO-PL-8956,52865.46,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004738,AUS01,2026-06-11,5510,Sales and marketing,Advertising,Sales,CORP,Corporate Head Office,Snowflake,BOB-PL-0530,PO-PL-5015,195278.08,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004739,NZL01,2026-06-16,4010,Revenue,Service revenue,Operating Revenue,IT,Information Technology,SAP Australia,BOB-PL-0531,PO-PL-8109,475247.73,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004740,PNG01,2026-06-17,5200,Research and development,Software licenses,IT,CORP,Corporate Head Office,Officeworks,BOB-PL-0532,PO-PL-2154,67587.84,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004741,AUS01,2026-06-12,5920,Other income / expense,FX Loss,Finance,TAS,Tasmania Operations,Microsoft,BOB-PL-0533,PO-PL-6689,28855.89,Input,Ready,High variance,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004742,FJI01,2026-06-01,5320,General and administrative,Audit fees,External,MKT,Marketing & Sales,Salesforce,BOB-PL-0534,PO-PL-3461,165800.3,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004743,PNG01,2026-06-12,5520,Sales and marketing,Events,Sales,WA,Western Australia Operations,Officeworks,BOB-PL-0535,PO-PL-5019,43291.45,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004744,PNG01,2026-06-09,4000,Revenue,Product sales,Operating Revenue,TAS,Tasmania Operations,SAP Australia,BOB-PL-0536,PO-PL-5718,411232.12,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004745,FJI01,2026-06-17,4010,Revenue,Service revenue,Operating Revenue,VIC,Victoria Operations,Oracle,BOB-PL-0537,PO-PL-4241,471467.68,Input,Pending review,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004746,FJI01,2026-06-18,5210,Research and development,Cloud services,IT,WA,Western Australia Operations,Deloitte,BOB-PL-0538,PO-PL-5918,57790.22,Input,Ready,High variance,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004747,FJI01,2026-06-06,5110,Other operating expenses,Utilities,Facilities,TAS,Tasmania Operations,AWS,BOB-PL-0539,PO-PL-9074,125051.55,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004748,FJI01,2026-06-25,4020,Revenue,Subscription revenue,Operating Revenue,SA,South Australia Operations,Oracle,BOB-PL-0540,PO-PL-8855,245478.66,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004749,PNG01,2026-06-05,5110,Other operating expenses,Utilities,Facilities,HR,Human Resources,Melbourne Airport,BOB-PL-0541,PO-PL-8595,11395.57,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004750,PNG01,2026-06-05,5510,Sales and marketing,Advertising,Sales,WA,Western Australia Operations,LinkedIn,BOB-PL-0542,PO-PL-4682,73464.47,Input,Ready,High variance,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004751,AUS01,2026-06-26,6030,Cost of revenue,Manufacturing overhead,COGS,ACT,Australian Capital Territory,Snowflake,BOB-PL-0543,PO-PL-6193,81533.39,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004752,PNG01,2026-06-27,6000,Cost of revenue,Cost of goods sold,COGS,VIC,Victoria Operations,Oracle,BOB-PL-0544,PO-PL-7687,40107.16,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004753,PNG01,2026-06-04,5520,Sales and marketing,Events,Sales,QLD,Queensland Operations,SAP Australia,BOB-PL-0545,PO-PL-2212,126291.63,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004754,NZL01,2026-06-23,5110,Other operating expenses,Utilities,Facilities,R&D,Research & Development,Deloitte,BOB-PL-0546,PO-PL-9657,52414.87,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
